datetime,35kVÃÃÃÃÃÂ¾,110kVÃÃÃÃÃÂ¾,Â³ÃÂ±Â±ÃÂ¾,ÂµÂ³ÃÂ¯ÃÂ¾,ÂµÃ³ÃÃÃÂ¾,Â¸ÃÂ¹ÃÃÂ¯ÃÂ¾,ÃÃÂ¶Â¯ÃÂ§ÃÂº,ÃÃÂºÃÃÂ¾,ÃÃÃÂµÃÂ¾,ÃÃ¬ÃÃ¯ÃÂªÃÂ¾,SUM
2022/4/19 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/19 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 0:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 1:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 2:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 2:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 3:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 3:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 4:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 4:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 5:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 5:45,0.7947,0.2253,0.0193,0.096,0.8287,0.2518,0.1441,0.0362,0.1365,0.2357,2.7683
2022/4/20 6:00,16.2155,7.4079,1.205457143,3.088,18.4056,10.4645,3.589577778,1.4683,1.7099,6.739629412,70.29436433299999
2022/4/20 6:15,46.8345176,25.9141,3.936785714,11.762,52.7136,30.64968,10.093,4.9169,5.706566667,22.0454,214.57254998099998
2022/4/20 6:30,85.624023,49.7803,7.257642857,22.5954,96.919036,56.41977,16.53817778,8.9734,9.669966667,41.45791176,395.23562806399997
2022/4/20 6:45,135.324252,79.378,12.35437143,33.6239,153.947938,89.386425,25.31278889,13.7946,14.8648,64.28773529,622.2748106099999
2022/4/20 7:00,201.7464215,120.3826,18.97341429,50.6817,230.0771,133.333225,39.82606667,20.7208,22.0551,100.6614529,938.4578803600001
2022/4/20 7:15,287.7955944,172.8647,27.11168571,77.2572,338.1460795,191.92755,58.8617,29.9393,32.71833333,143.4161412,1360.0382841399999
2022/4/20 7:30,388.3564277,234.3832,36.8139,109.7758,462.4973238,265.91295,80.32365556,40.5421,42.89833333,203.2557235,1864.7594138899997
2022/4/20 7:45,498.3042641,318.0141,47.87018571,149.2349,598.8518962,354.007675,105.9514,53.8691,55.39996667,273.6423059,2455.1457935800004
2022/4/20 8:00,612.8894268,394.519,60.96337143,186.8388,733.2868468,445.94335,132.4383778,67.0846,68.99923333,341.4805,3044.4435061600007
2022/4/20 8:15,739.7205832,481.6469,75.88422857,231.7307,906.187367,537.374125,163.3065,81.8633,83.50433333,423.0807176,3724.2987547
2022/4/20 8:30,849.929388,558.7323,89.0964,267.14516,1037.463424,607.81535,189.5044111,97.7075,94.5698,499.1347412,4291.098474300001
2022/4/20 8:45,970.6367536,642.2378,100.1067571,307.5732,1147.9001,693.7318,216.9248556,112.173,106.4881667,580.8261706,4878.5986036
2022/4/20 9:00,1086.136457,713.2972,129.9758243,347.2193,1339.810826,776.54265,240.4933333,125.3112,121.0460333,651.0510529,5530.8838768000005
2022/4/20 9:15,1202.041215,851.4622,138.6604,376.91808,1449.897944,855.1606,266.2178,139.1373,133.7431,714.2636882,6127.502327200001
2022/4/20 9:30,1302.155958,914.1968,128.4675714,414.1489,1571.3531,929.079175,286.4793444,149.9758,142.2048,788.6526588,6626.7141076
2022/4/20 9:45,1386.138425,973.5018,139.2274286,442.6828,1681.550884,996.537475,306.2907556,158.1324,151.4865,852.4749118,7088.0233800000005
2022/4/20 10:00,1473.040052,1033.6789,148.8242143,472.992,1766.259383,1054.886675,326.0004889,167.8026,159.2238,904.7910706,7507.4991838000005
2022/4/20 10:15,1558.490482,1099.5148,158.0769429,496.90644,1879.066838,1107.67565,343.1502,170.3036,168.1481333,951.8412941,7933.1743803
2022/4/20 10:30,1621.802859,1134.4135,165.6646571,516.3393,1907.8864,1158.345375,357.0543778,175.4314,174.1784,1006.436453,8217.5527219
2022/4/20 10:45,1679.965218,1172.2292,170.4618286,531.1577,2017.501869,1196.568325,369.4069667,187.9312,179.2854333,1044.393135,8548.9008756
2022/4/20 11:00,1724.281876,1205.4986,174.7771286,551.05944,2085.8435,1233.658025,379.3788778,193.9129,185.3883333,1077.727788,8811.5264687
2022/4/20 11:15,1779.223342,1255.5021,175.1333143,556.88488,2081.356566,1263.1818,389.4655,193.9158,191.7593,1097.459141,8983.8817433
2022/4/20 11:30,1819.333218,1271.9897,180.4174429,574.6402,2172.6609,1287.554125,393.3953556,196.819,193.615,1123.075947,9213.5008885
2022/4/20 11:45,1821.889202,1288.2203,180.9053714,586.0876,2178.0221,1280.53135,402.7610444,198.4179,196.9129667,1130.030218,9263.778052500002
2022/4/20 12:00,1834.958831,1302.8581,184.2312571,581.7909,2217.3615,1285.61755,407.6118111,207.9918,197.5556667,1141.851518,9361.828933899998
2022/4/20 12:15,1840.460919,1318.1225,183.4329,566.5397,2200.725,1375.639095,409.2416,199.5393,194.5153,1142.924071,9431.140385
2022/4/20 12:30,1843.229066,1302.0252,172.1969143,579.4621,2215.3988,1312.8049,410.0260333,197.4745,174.4723333,1143.3271,9350.4169469
2022/4/20 12:45,1828.882599,1280.7032,180.0625286,586.9265,2169.944775,1324.96344,409.9933556,202.4503,196.7165,1134.630747,9315.273945199999
2022/4/20 13:00,1817.829785,1286.8322,180.4494857,581.6853,2202.8553,1315.99768,404.9992222,202.8316,197.3819,1129.195706,9320.0581789
2022/4/20 13:15,1793.81853,1281.1956,181.5318143,576.8482,2176.9114,1314.678005,401.5174,195.4416,193.3269,1110.924647,9226.1940963
2022/4/20 13:30,1768.351912,1251.2332,176.1963,568.1432,2139.566,1286.04937,393.8988111,196.9251,192.1915,1101.340247,9073.8956401
2022/4/20 13:45,1740.799846,1218.0013,171.0323857,550.566,2098.4219,1258.538435,384.2577333,188.6747,184.6589667,1069.663412,8864.6146787
2022/4/20 14:00,1692.791304,1204.4725,166.2505,533.0371,2036.2574,1248.051355,376.8802222,183.0518,179.8340333,1039.528635,8660.1548495
2022/4/20 14:15,1600.789026,1170.3371,164.4967429,514.7813,1989.947906,1202.269,367.666,183.9878,175.5605,1005.361306,8375.1966809
2022/4/20 14:30,1534.329528,1114.4718,156.4375571,482.6966,1910.79625,1163.94811,342.5187,170.6449,165.8005333,930.7210059,7972.3649843
2022/4/20 14:45,1364.667782,1031.5506,133.0490714,456.398,1811.4457,1093.5585,287.6067444,162.0072,145.0119667,839.73562,7325.031184500001
2022/4/20 15:00,1213.297796,821.2302,123.1899571,384.5466,1575.5379,989.625815,281.6800222,130.3877,135.7656667,846.9543941,6502.216051100001
2022/4/20 15:15,1059.924922,900.369,135.5829571,361.20008,1419.3617,849.562805,246.7987,140.5103,119.9518,581.7092294,5814.9714935
2022/4/20 15:30,1108.215199,679.9282,100.6434143,323.2332,1218.843081,748.265485,234.2022889,99.8596,96.15853333,664.4306706,5273.779672129999
2022/4/20 15:45,1149.749342,768.8566,96.72008571,265.024,1108.546412,636.862615,231.1456778,127.9578,91.783,549.2178588,5025.86339131
2022/4/20 16:00,1011.555865,662.927,58.58594286,256.61182,1038.632431,768.333175,214.1003778,87.497,68.8419,465.3315,4632.41701166
2022/4/20 16:15,740.911398,469.0784,67.57852857,164.8493,760.6399875,516.67755,167.5003,80.1305,76.31753333,629.3751235,3673.0586209000003
2022/4/20 16:30,507.591681,538.3003,61.35282857,233.8615,1009.24,599.100525,130.5866111,72.4351,71.72453333,344.9167588,3569.1098378
2022/4/20 16:45,345.0475425,289.0361,49.54801429,157.09618,704.7643125,305.262725,78.7897,55.1887,49.8002,263.2053588,2297.73883309
2022/4/20 17:00,597.9926795,282.8184,43.82197143,116.5037,439.7119,254.30665,142.3572778,51.3241,43.84976667,310.9975765,2283.6840219
2022/4/20 17:15,426.4823,305.6782,35.90241429,147.9644,495.9839,380.43085,131.538,37.238,39.1541,290.8245765,2291.19674079
2022/4/20 17:30,266.4841985,257.3516,28.45807143,118.372,431.3949,288.825225,57.22377778,33.6964,33.40466667,152.0293588,1667.24019818
2022/4/20 17:45,140.6477645,102.6795,13.9283,46.0259,243.884,161.8591475,31.3174,16.0015,13.79786667,74.08330588,844.2246845499999
2022/4/20 18:00,96.444039,58.2392,8.410514286,26.049,112.221,84.247975,21.92446667,8.9957,8.322666667,52.67628235,477.53084397300006
2022/4/20 18:15,72.019142,44.7005,6.252828571,17.7136,79.0879,49.937425,17.061,7.3415,6.707066667,39.99118235,340.812144588
2022/4/20 18:30,45.378985,26.5286,3.5327,10.2818,39.0786,25.18945,8.7186,4.1425,3.392766667,16.25343529,182.49743695700002
2022/4/20 18:45,45.378985,26.5286,3.5327,10.2818,39.0786,25.18945,8.7186,4.1425,3.392766667,16.25343529,182.49743695700002
2022/4/20 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/20 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 0:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 1:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 2:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 2:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 3:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 3:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 4:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 4:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 5:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 5:45,0.1542,0.1654,0.0,0.0524,0.2716,0.0176,0.0,0.0,0.0187,0.0219,0.7018
2022/4/21 6:00,11.1322,5.6443,0.5682,1.2784,11.8659,8.0303,2.035777778,0.9167,1.036166667,1.887776471,44.395720916
2022/4/21 6:15,31.942108,19.0853,1.4229,5.0399,33.9566,24.5111,5.2604,2.3576,2.836466667,8.552658824,134.965033491
2022/4/21 6:30,48.737359,32.9902,2.8087,11.2818,58.2636,48.079775,9.507766667,3.7052,4.856266667,21.20841765,241.43908498399998
2022/4/21 6:45,81.190664,50.7358,6.532071429,19.7065,81.5991,67.90505,16.03077778,6.5627,8.300666667,36.06846612,374.631795996
2022/4/21 7:00,108.876484,74.4846,9.431857143,29.4522,118.9507,87.1391,20.88761111,9.5307,11.5919,55.0259,525.371052253
2022/4/21 7:15,140.956658,94.7237,11.36255714,40.4042,161.1674,117.4931,31.2299,14.0288,16.88753333,83.14426471,711.3981131800001
2022/4/21 7:30,182.3006025,125.4138,16.73905714,56.7735,230.4037,127.122325,40.97238889,20.4946,21.68456667,98.41788824,920.3224284400001
2022/4/21 7:45,220.83495,148.7749,17.25492857,63.0911,268.1778,159.7527,45.37603333,22.5538,24.30696667,103.0973353,1073.22051387
2022/4/21 8:00,357.621857,255.6736,27.57738571,77.9951,369.7687,249.93705,78.0219,40.4507,37.41783333,180.3238647,1674.78799074
2022/4/21 8:15,417.189788,285.0074,35.42741429,102.4286,505.1886,327.5715,76.7414,41.0646,42.89083333,201.3581412,2034.8682768200001
2022/4/21 8:30,398.879998,320.9242,43.48248571,146.087,609.0634,392.73155,65.41615556,40.587,47.2049,220.3694882,2284.74617747
2022/4/21 8:45,281.5174285,217.3403,50.30075714,165.319,570.7146,264.1591,74.93699044,40.8267,56.35576667,313.9592706,2035.4299133500003
2022/4/21 9:00,382.7057635,325.6083,59.33457143,184.8477,724.6695,308.05965,105.7681152,59.9482,51.6025,336.5741118,2539.1184119299996
2022/4/21 9:15,475.4677852,300.4976,54.14307143,129.3815,388.0189,331.48245,136.8030972,46.6792,49.43663333,367.2392941,2279.1495312599995
2022/4/21 9:30,692.9200134,428.1399,70.87721429,210.8555,611.7897,338.0993,149.1851474,73.7301,75.75576667,398.4639176,3049.81655936
2022/4/21 9:45,836.1106064,590.4965,78.7063,228.2702,948.2381,542.580325,167.1585577,88.9724,84.9558,428.2040765,3993.6928656000005
2022/4/21 10:00,837.155458,618.8221,80.84795714,247.2301,1054.013,611.5637,169.4502429,94.8929,90.6518,461.3304941,4265.95775214
2022/4/21 10:15,845.8794098,645.8599,84.76158571,258.5215,1130.5185,736.637375,185.358377,100.7799,95.2252,491.2479059,4574.78965341
2022/4/21 10:30,892.7209814,644.4563,92.98641429,269.0435,1161.4035,690.157075,190.5734796,104.3453,100.9910667,548.3662353,4695.04385229
2022/4/21 10:45,926.518848,654.7192,104.1224857,284.0599,1183.0725,752.9206,187.4687833,104.6487,117.9705333,583.7395353,4899.241085600001
2022/4/21 11:00,972.2685162,666.7834,103.7706286,296.4522,1239.1431,725.73525,212.7217889,101.1544,109.9058,598.2902647,5026.2253484
2022/4/21 11:15,1061.72635,736.86,114.4071,325.9139,1309.0566,768.716325,228.0673,108.2213,119.6456667,695.0871,5467.7016416999995
2022/4/21 11:30,1030.719884,696.3947,113.4454429,340.2866,1345.8113,763.7891,222.6257778,109.3981,121.9878667,666.2932765,5410.752047900001
2022/4/21 11:45,1057.316414,751.9469,116.1439,360.1723,1408.0977,816.888325,239.7313176,121.223,123.033,666.5528882,5661.1057448
2022/4/21 12:00,1074.88052,767.4958,108.1337429,352.776,1379.4167,825.158025,234.9389849,112.1992,114.0724333,635.3015176,5604.372923699999
2022/4/21 12:15,1114.694599,782.6531,116.7193,361.3118,1327.4735,777.842325,238.8097752,121.4092,120.9753667,707.5092529,5669.3982188
2022/4/21 12:30,1123.275284,785.4214,121.1729,374.8255,1385.7079,832.111025,244.2165549,127.0068,121.3457,753.0712118,5868.154275700001
2022/4/21 12:45,1157.142836,784.468,117.6603714,387.0656,1387.2365,825.3809,262.4830984,128.8294,129.0939667,741.1405529,5920.501225399999
2022/4/21 13:00,1158.780298,791.866,129.3586143,401.2755,1482.130116,807.221225,246.377266,129.6475,133.7194667,771.8011765,6052.177162500001
2022/4/21 13:15,980.3137989,619.7029,121.8266571,407.7024,1422.13482,580.081525,205.3346748,105.2741,116.8768667,722.3398471,5281.587589600001
2022/4/21 13:30,956.671673,720.6133,102.6997571,285.3643,1190.977072,790.901875,222.1161265,121.9113,101.4495333,564.4080118,5057.1129487
2022/4/21 13:45,825.352902,607.654,87.29494286,332.7482,1161.840258,636.5589,133.1875118,75.8137,74.13076667,411.7966059,4346.37778723
2022/4/21 14:00,775.810399,606.3592,75.84292857,268.3065,830.8736513,621.52405,166.2201603,86.1818,72.3115,507.6966,4011.126789169999
2022/4/21 14:15,789.070413,582.9575,96.28521429,247.9038,1081.800772,562.59575,237.0054663,124.6217,106.083,521.5185118,4349.84212739
2022/4/21 14:30,1043.194194,716.8862,103.0637286,289.0166,1163.458622,632.835675,224.8436444,116.8086,100.3214333,641.7703176,5032.199014899999
2022/4/21 14:45,1001.170118,693.6893,70.21645714,307.9411,1137.339268,651.94905,240.5501333,109.164,95.51286667,481.5225529,4789.05484601
2022/4/21 15:00,773.6109565,622.5859,92.26445714,248.6227,1077.67776,664.655225,206.3752111,103.8516,98.019,584.5063412,4472.16915094
2022/4/21 15:15,580.880402,367.9023,75.49698571,229.9635,813.869376,442.909825,132.4907,58.8956,76.18636667,435.9718176,3214.56687298
2022/4/21 15:30,514.742607,372.6802,63.96954286,222.0234,865.870839,450.589475,124.9808,63.3122,57.2548,306.0518235,3041.4756873599995
2022/4/21 15:45,677.1454011,408.0301,56.28595714,158.5124,582.655816,386.461325,149.3666667,60.9646,55.2156,291.3568765,2825.9947424399998
2022/4/21 16:00,566.3046054,340.7092,44.52824286,119.717,559.549032,299.274425,113.6760333,50.5789,48.95166667,302.7445882,2446.0336934300008
2022/4/21 16:15,338.662828,242.3248,49.9998,128.4702,489.014768,299.936225,81.6,38.6514,43.381,296.8751824,2008.9162034
2022/4/21 16:30,345.8859372,223.2856,48.2145,131.1074,404.355164,214.91945,89.84814444,38.0607,46.55126667,342.8373824,1885.06554471
2022/4/21 16:45,403.135335,269.0796,46.87394286,137.7324,457.512,252.4298,111.6020111,52.0501,48.0133,297.8655471,2076.29403606
2022/4/21 17:00,394.770296,272.1707,47.35662857,118.2734,506.9775,243.40645,102.8608444,50.8712,45.18373333,258.8049,2040.6756523
2022/4/21 17:15,378.329318,269.8734,28.37261429,75.09508,381.3993,269.829075,70.6128,34.5738,31.87926667,178.7712,1718.73585396
2022/4/21 17:30,288.837905,205.398,24.57795714,79.6714,340.0943,229.882875,66.28503333,31.5311,24.33763333,162.5954294,1453.2116332
2022/4/21 17:45,199.2259145,142.6889,20.63672857,48.4257,198.1343,165.454975,45.3205,20.5064,16.2066,96.15262941,952.75264748
2022/4/21 18:00,106.530163,64.0401,14.58334286,36.8036,113.5256,65.51845,25.5304,11.0316,12.3922,82.36558824,532.3210441
2022/4/21 18:15,105.349034,64.4868,19.551,44.5304,150.5333,59.23305,31.0181,13.1632,14.15416667,93.47777647,595.49682714
2022/4/21 18:30,55.158603,34.1383,4.9225,9.4896,58.9039,39.987175,10.97188889,4.775,3.351326667,20.09203529,241.790328847
2022/4/21 18:45,55.158603,34.1383,4.9225,9.4896,58.9039,39.987175,10.97188889,4.775,3.351326667,20.09203529,241.790328847
2022/4/21 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 19:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 20:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 21:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 21:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 22:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 22:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 23:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/21 23:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 0:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 1:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 1:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/4/22 2:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
